"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"San Diego State SDSU","Fresno State FRES","FRES 66, SDSU 62",FALSE,"/mens-college-basketball/game/_/gameId/401089667",20190122,"FRES","SDSU","FRES","SDSU",1,37,38.9,45.3,37,22.7,63.6,60,41,28,14,4,27,24,11,8,4,6,0,2,17,11,20,23,1,0,0,0,FALSE,FALSE,"5,792"
"Tennessee TENN","Vanderbilt VAN","TENN 88, VAN 83 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401082934",20190123,"VAN","TENN","TENN","VAN",0,100,50,46.6,47.6,25,61.9,90.6,33,30,7,5,26,25,17,16,5,5,3,7,15,8,29,20,1,1,0,0,TRUE,FALSE,"14,316"
"Colorado State CSU","Nevada NEV","NEV 100, CSU 60",FALSE,"/mens-college-basketball/game/_/gameId/401089652",20190123,"NEV","CSU","NEV","CSU",1,95,56.1,39.6,48.1,45,65,64.3,33,37,6,7,27,30,21,13,11,4,3,0,7,21,14,19,0,0,0,0,FALSE,TRUE,"10,931"
"DePaul DEP","Marquette MARQ","MARQ 79, DEP 69",FALSE,"/mens-college-basketball/game/_/gameId/401083259",20190123,"MARQ","DEP","MARQ","DEP",1,82,42.3,38.1,41.2,28.6,87.5,78.9,34,37,9,13,25,24,16,17,8,11,8,1,19,16,16,21,0,2,0,0,FALSE,TRUE,"14,283"
"East Carolina ECU","Houston HOU","HOU 94, ECU 50",FALSE,"/mens-college-basketball/game/_/gameId/401084775",20190123,"HOU","ECU","HOU","ECU",1,89,51.8,32.3,66.7,9.1,83.3,72.7,47,25,11,8,36,17,21,9,4,8,5,3,12,10,9,20,0,0,0,0,FALSE,TRUE,"6,297"
"Georgia UGA","LSU LSU","LSU 92, UGA 82",FALSE,"/mens-college-basketball/game/_/gameId/401083115",20190123,"LSU","UGA","LSU","UGA",1,71,50,53.6,25,47.1,72.4,77.8,32,31,11,8,21,23,8,13,11,5,5,1,8,17,17,22,0,1,0,0,FALSE,TRUE,"9,416"
"American University AMER","Boston University BU","AMER 70, BU 66",FALSE,"/mens-college-basketball/game/_/gameId/401114373",20190123,"BU","AMER","AMER","BU",0,44,50.9,52,30,35.3,60,80,35,21,12,4,23,17,6,15,6,12,2,5,18,11,15,17,0,0,0,0,FALSE,FALSE,"783"
"Providence PROV","Xavier XAV","PROV 64, XAV 62",FALSE,"/mens-college-basketball/game/_/gameId/401083320",20190123,"XAV","PROV","PROV","XAV",0,99,48.1,41,35.3,27.3,100,80,34,30,10,14,24,16,14,16,5,11,3,5,18,10,14,12,0,0,0,0,FALSE,FALSE,"10,142"
"Valparaiso VALP","Indiana State INST","INST 70, VALP 53",FALSE,"/mens-college-basketball/game/_/gameId/401089285",20190123,"INST","VALP","INST","VALP",1,34,51,42.2,40,20,85.7,81.3,27,26,7,7,20,19,13,10,9,3,0,3,8,14,14,14,0,0,0,0,FALSE,FALSE,"3,460"
"Illinois State ILST","Bradley BRAD","BRAD 85, ILST 68",FALSE,"/mens-college-basketball/game/_/gameId/401089284",20190123,"BRAD","ILST","BRAD","ILST",1,64,57.4,37.7,58.8,28,68.4,78.9,40,29,6,7,34,22,19,13,2,4,3,2,11,8,18,21,0,1,0,0,FALSE,FALSE,"7,122"
"Lehigh LEH","Navy NAVY","LEH 85, NAVY 74",FALSE,"/mens-college-basketball/game/_/gameId/401089096",20190123,"NAVY","LEH","LEH","NAVY",0,23,45.3,47.4,33.3,26.9,57.1,92.3,37,31,13,6,24,25,13,18,6,11,3,1,20,15,21,16,0,0,0,0,FALSE,FALSE,"1,294"
"Lafayette LAF","Colgate COLG","COLG 57, LAF 47",FALSE,"/mens-college-basketball/game/_/gameId/401088368",20190123,"COLG","LAF","COLG","LAF",1,23,42.9,33.3,23.1,33.3,75,75,39,27,4,1,35,26,11,10,7,6,1,6,13,11,10,17,0,0,0,0,FALSE,FALSE,"417"
"Loyola (MD) L-MD","Bucknell BUCK","BUCK 71, L-MD 68",FALSE,"/mens-college-basketball/game/_/gameId/401088130",20190123,"BUCK","L-MD","BUCK","L-MD",1,56,45.5,46.3,43.5,27.8,100,68.4,28,29,8,9,20,20,18,14,6,8,5,2,14,13,20,18,0,0,0,0,FALSE,FALSE,"2,243"
"Holy Cross HC","Army ARMY","ARMY 76, HC 57",FALSE,"/mens-college-basketball/game/_/gameId/401088079",20190123,"ARMY","HC","ARMY","HC",1,10,57.8,41.8,45.8,30.4,76.5,44.4,35,21,5,6,30,15,21,9,4,10,0,3,12,7,13,18,0,0,0,0,FALSE,FALSE,"480"
"Florida International FIU","Florida Atlantic FAU","FIU 78, FAU 74",FALSE,"/mens-college-basketball/game/_/gameId/401087345",20190123,"FAU","FIU","FIU","FAU",0,83,37.7,47.5,30,46.2,76.5,44.4,49,32,16,4,33,28,14,17,2,7,1,3,10,9,18,17,1,1,0,0,FALSE,FALSE,"2,087"
"UMBC UMBC","Vermont UVM","UMBC 74, UVM 61",FALSE,"/mens-college-basketball/game/_/gameId/401087307",20190123,"UVM","UMBC","UMBC","UVM",0,78,34,52.2,45.5,38.1,78.9,72,29,35,10,6,19,29,9,13,3,4,3,8,11,11,23,20,0,0,0,0,FALSE,FALSE,"2,540"
"New Hampshire UNH","Hartford HART","HART 74, UNH 39",FALSE,"/mens-college-basketball/game/_/gameId/401086594",20190123,"HART","UNH","HART","UNH",1,21,45.2,22.7,40,20.7,75,33.3,50,38,8,13,42,25,12,7,3,3,2,4,8,6,19,13,0,0,0,0,FALSE,FALSE,"734"
"UMass Lowell UML","Binghamton BING","UML 85, BING 79",FALSE,"/mens-college-basketball/game/_/gameId/401086552",20190123,"BING","UML","UML","BING",0,92,49.1,39.4,32,38.9,71.4,78.9,38,39,9,15,29,24,6,18,5,8,9,2,12,6,19,16,1,1,0,0,FALSE,FALSE,"4,710"
"Stony Brook STBK","Albany ALB","STBK 67, ALB 66 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401086525",20190123,"ALB","STBK","STBK","ALB",0,54,34.3,41.9,25.8,31.8,75,57.1,44,40,16,12,28,28,19,12,7,5,4,6,9,13,14,13,0,0,0,0,FALSE,FALSE,"2,316"
"La Salle LAS","Fordham FOR","LAS 73, FOR 71",FALSE,"/mens-college-basketball/game/_/gameId/401086291",20190123,"FOR","LAS","LAS","FOR",0,54,41.9,51.9,32,53.8,78.6,62.5,32,34,11,7,21,27,10,18,5,5,1,3,8,15,13,18,0,0,0,0,FALSE,FALSE,"1,731"
"VCU VCU","Rhode Island URI","URI 71, VCU 65",FALSE,"/mens-college-basketball/game/_/gameId/401085744",20190123,"URI","VCU","URI","VCU",1,73,41,43.1,11.1,16.7,76.9,76,38,33,14,8,24,25,9,7,6,8,4,9,14,18,20,22,0,0,0,0,FALSE,FALSE,"5,874"
"St. Bonaventure SBU","UMass MASS","SBU 65, MASS 51",FALSE,"/mens-college-basketball/game/_/gameId/401085729",20190123,"MASS","SBU","SBU","MASS",0,27,35.2,44.2,30.3,38.9,60,92.3,27,33,10,7,17,26,12,15,7,6,1,4,13,13,14,11,1,0,0,0,FALSE,FALSE,"2,551"
"Richmond RICH","Saint Joseph's JOES","JOES 74, RICH 70",FALSE,"/mens-college-basketball/game/_/gameId/401085665",20190123,"JOES","RICH","JOES","RICH",1,74,43.1,45.8,42.9,27.3,92.3,66.7,44,23,12,3,32,20,14,17,2,7,4,3,14,4,13,14,0,0,0,0,FALSE,FALSE,"3,088"
"George Mason GMU","Dayton DAY","GMU 67, DAY 63",FALSE,"/mens-college-basketball/game/_/gameId/401085608",20190123,"DAY","GMU","GMU","DAY",0,96,46.3,45.3,29.6,30,55.6,81.3,34,29,9,6,25,23,19,11,3,7,4,0,15,8,11,12,0,0,0,0,FALSE,FALSE,"12,895"
"George Washington GW","Davidson DAV","DAV 73, GW 62",FALSE,"/mens-college-basketball/game/_/gameId/401085583",20190123,"DAV","GW","DAV","GW",1,81,46.3,40,42.3,33.3,60,77.8,29,37,0,4,29,33,10,11,6,3,0,1,7,15,15,19,0,0,0,0,FALSE,FALSE,"3,489"
"Texas TEX","TCU TCU","TCU 65, TEX 61",FALSE,"/mens-college-basketball/game/_/gameId/401083504",20190123,"TCU","TEX","TCU","TEX",1,100,40.7,41.4,25,34.6,66.7,57.1,42,33,14,7,28,26,13,13,8,10,3,5,15,17,12,20,0,0,0,0,FALSE,FALSE,"7,099"
"Purdue PUR","Ohio State OSU","PUR 79, OSU 67",FALSE,"/mens-college-basketball/game/_/gameId/401082559",20190123,"OSU","PUR","PUR","OSU",0,67,52.3,47.9,45.5,50,68.8,84,23,30,4,10,19,20,11,13,9,8,1,3,19,18,19,17,1,0,0,0,FALSE,FALSE,"12,736"
"Sam Houston SHSU","Northwestern State NWST","SHSU 78, NWST 64",FALSE,"/mens-college-basketball/game/_/gameId/401089375",20190123,"NWST","SHSU","SHSU","NWST",0,44,40.3,45,10.7,48.3,73.3,71.4,37,37,16,13,21,24,6,13,3,6,5,1,12,10,14,20,0,0,0,0,FALSE,FALSE,"1,501"
"Abilene Christian ACU","Stephen F. Austin SFA","SFA 61, ACU 60",FALSE,"/mens-college-basketball/game/_/gameId/401089145",20190123,"SFA","ACU","SFA","ACU",1,42,42.6,44.2,36.8,35.3,72.7,80,30,32,8,9,22,23,10,12,12,11,1,4,21,26,14,15,0,0,0,0,FALSE,FALSE,"3,027"
"Incarnate Word UIW","Lamar LAM","LAM 87, UIW 81 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401089516",20190123,"LAM","UIW","LAM","UIW",1,24,53.7,51.7,38.9,44.4,68.8,86.7,32,29,9,6,23,23,16,20,12,7,3,1,14,16,16,20,0,1,0,0,FALSE,FALSE,"2,464"
"New Orleans UNO","Central Arkansas CARK","CARK 76, UNO 71",FALSE,"/mens-college-basketball/game/_/gameId/401089429",20190123,"CARK","UNO","CARK","UNO",1,15,47.1,36.5,36,42.9,73.1,66.7,40,41,9,19,31,22,13,10,5,11,10,3,19,10,15,19,0,2,0,0,FALSE,FALSE,"848"
"Northern Iowa UNI","Southern Illinois SIU","SIU 70, UNI 62",FALSE,"/mens-college-basketball/game/_/gameId/401089286",20190123,"SIU","UNI","SIU","UNI",1,49,50,43.6,35,38.1,68.8,75,32,30,8,9,24,21,14,9,11,9,5,1,17,20,13,19,0,0,0,0,FALSE,FALSE,"4,419"
"Evansville EVAN","Drake DRKE","DRKE 78, EVAN 66",FALSE,"/mens-college-basketball/game/_/gameId/401089283",20190123,"DRKE","EVAN","DRKE","EVAN",1,38,52.5,42.9,26.7,27.6,60,90.9,36,31,6,2,30,29,8,8,3,3,2,1,9,15,15,20,0,0,0,0,FALSE,FALSE,"2,709"
"SE Louisiana SELA","Houston Baptist HBU","SELA 70, HBU 67",FALSE,"/mens-college-basketball/game/_/gameId/401089194",20190123,"HBU","SELA","SELA","HBU",0,68,46.8,48.9,33.3,44.4,75,69.6,24,32,8,11,16,21,9,19,11,10,3,2,22,22,23,18,0,1,0,0,FALSE,FALSE,"678"
"Nicholls NICH","Texas A&M-CC AMCC","AMCC 75, NICH 73",FALSE,"/mens-college-basketball/game/_/gameId/401089123",20190123,"AMCC","NICH","AMCC","NICH",1,12,41,43.1,37.5,56,84.2,83.3,40,30,12,4,28,26,13,15,3,4,2,4,10,9,16,19,0,0,0,0,FALSE,FALSE,"975"
"South Dakota SDAK","North Dakota UND","SDAK 70, UND 56",FALSE,"/mens-college-basketball/game/_/gameId/401089068",20190123,"UND","SDAK","SDAK","UND",0,49,40,47.2,21.4,17.6,100,68,30,34,4,8,26,26,6,12,3,10,1,1,16,10,20,16,0,0,0,0,FALSE,FALSE,"1,532"
"Saint Louis SLU","Duquesne DUQ","DUQ 77, SLU 73",FALSE,"/mens-college-basketball/game/_/gameId/401085634",20190123,"DUQ","SLU","DUQ","SLU",1,86,37.7,38.8,20.7,10,65.8,86.4,31,54,12,23,19,31,14,10,7,7,7,4,12,23,17,29,0,1,0,0,FALSE,FALSE,"3,011"
"UCF UCF","Tulane TULN","UCF 75, TULN 50",FALSE,"/mens-college-basketball/game/_/gameId/401084776",20190123,"TULN","UCF","UCF","TULN",0,32,33.3,43.7,25,28.6,68.8,50,38,42,10,15,28,27,9,9,7,12,7,4,19,11,10,17,0,0,0,0,FALSE,FALSE,"1,308"
"San José State SJSU","Wyoming WYO","WYO 59, SJSU 46",FALSE,"/mens-college-basketball/game/_/gameId/401089996",20190123,"WYO","SJSU","WYO","SJSU",1,50,56.1,32.7,37.5,23.8,50,50,25,33,2,15,23,18,14,12,10,7,3,0,17,16,15,14,0,0,0,0,FALSE,FALSE,"5,787"
"Loyola Chicago LUC","Missouri State MOST","MOST 70, LUC 35",FALSE,"/mens-college-basketball/game/_/gameId/401089287",20190123,"MOST","LUC","MOST","LUC",1,44,63.4,34.3,52.2,20,75,81.8,28,9,7,3,21,6,13,6,6,7,4,0,14,14,9,13,0,0,0,0,FALSE,FALSE,"4,863"
"Oklahoma OU","Oklahoma State OKST","OU 70, OKST 61",FALSE,"/mens-college-basketball/game/_/gameId/401083535",20190123,"OKST","OU","OU","OKST",0,81,42.3,50,44.4,33.3,71.4,75,31,28,8,5,23,23,15,17,4,8,4,2,13,6,14,11,0,0,0,0,FALSE,FALSE,"11,086"
"Missouri MIZ","Arkansas ARK","ARK 72, MIZ 60",FALSE,"/mens-college-basketball/game/_/gameId/401083011",20190123,"ARK","MIZ","ARK","MIZ",1,72,44.1,45.2,40,40,62.5,70.6,29,30,8,4,21,26,18,9,13,2,0,0,14,24,20,21,0,0,0,0,FALSE,FALSE,"13,881"
"Wisconsin WISC","Illinois ILL","WISC 72, ILL 60",FALSE,"/mens-college-basketball/game/_/gameId/401082349",20190123,"ILL","WISC","WISC","ILL",0,79,35.5,51.1,19,50,54.5,81,30,38,14,8,16,30,9,12,10,5,0,4,10,17,19,23,0,0,0,0,FALSE,FALSE,"12,294"
"Long Beach State LBSU","CSU Northridge CSUN","CSUN 86, LBSU 71",FALSE,"/mens-college-basketball/game/_/gameId/401085336",20190123,"CSUN","LBSU","CSUN","LBSU",1,39,50.8,48.3,38.1,50,85.7,87.5,36,28,13,7,23,21,19,17,10,6,4,3,10,15,14,15,0,0,0,0,FALSE,FALSE,"985"
"UC Riverside UCR","Cal Poly CP","UCR 74, CP 51",FALSE,"/mens-college-basketball/game/_/gameId/401085309",20190123,"CP","UCR","UCR","CP",0,53,33.9,50,25,50,50,85.7,21,48,5,13,16,35,11,16,6,3,3,0,6,14,11,10,1,0,0,0,FALSE,FALSE,"1,622"
"UC Irvine UCI","Hawai'i HAW","UCI 75, HAW 74 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401087257",20190123,"HAW","UCI","UCI","HAW",0,54,38.6,50,37.9,41.2,76,42.1,35,38,9,10,26,28,13,10,7,3,3,5,14,16,22,23,0,0,0,0,FALSE,FALSE,"5,602"
"Gonzaga GONZ","Santa Clara SCU","GONZ 98, SCU 39",FALSE,"/mens-college-basketball/game/_/gameId/401083641",20190124,"SCU","GONZ","GONZ","SCU",0,100,27.1,51.4,16.7,37,66.7,84.2,27,44,5,14,22,30,5,21,1,9,3,4,18,2,16,12,0,0,0,0,TRUE,FALSE,"5,094"
"Michigan State MSU","Iowa IOWA","MSU 82, IOWA 67",FALSE,"/mens-college-basketball/game/_/gameId/401082408",20190124,"IOWA","MSU","MSU","IOWA",0,96,38.6,52.9,20.8,42.1,100,95.2,26,42,12,11,14,31,13,16,9,3,0,2,7,19,16,13,0,0,0,0,TRUE,TRUE,"14,416"
"NC State NCST","Louisville LOU","LOU 84, NCST 77",FALSE,"/mens-college-basketball/game/_/gameId/401082850",20190124,"LOU","NCST","LOU","NCST",1,74,49.1,46.2,34.8,44.4,82.8,71.4,26,38,7,15,19,23,13,14,5,6,3,2,15,23,12,23,0,0,0,0,TRUE,TRUE,"16,322"
"Oakland OAK","IUPUI IUPU","IUPU 73, OAK 71",FALSE,"/mens-college-basketball/game/_/gameId/401089901",20190124,"IUPU","OAK","IUPU","OAK",1,34,42.9,40,28.6,33.3,56.5,42.9,47,37,18,15,29,22,14,12,10,12,7,2,18,16,13,20,0,0,0,0,FALSE,FALSE,"2,285"
"Milwaukee MILW","Wright State WRST","WRST 56, MILW 54",FALSE,"/mens-college-basketball/game/_/gameId/401089924",20190124,"WRST","MILW","WRST","MILW",1,43,34,38.5,18.5,31.6,71.4,88.9,38,30,12,5,26,25,12,10,5,4,2,5,12,13,13,18,0,0,0,0,FALSE,FALSE,"3,469"
"Green Bay GB","Northern Kentucky NKU","NKU 87, GB 65",FALSE,"/mens-college-basketball/game/_/gameId/401089881",20190124,"NKU","GB","NKU","GB",1,39,52.2,38.5,41.2,20,58.8,87.5,44,28,16,6,28,22,19,5,11,8,4,5,17,18,18,19,0,0,0,0,FALSE,FALSE,"3,257"
"Wagner WAG","St. Francis (PA) SFPA","WAG 83, SFPA 79",FALSE,"/mens-college-basketball/game/_/gameId/401089362",20190124,"SFPA","WAG","WAG","SFPA",0,22,50.8,47.4,41.7,38.7,69.2,85,30,33,14,15,16,18,15,17,7,8,1,3,12,9,17,16,0,0,0,0,FALSE,FALSE,"767"
"The Citadel CIT","UNC Greensboro UNCG","UNCG 83, CIT 60",FALSE,"/mens-college-basketball/game/_/gameId/401088863",20190124,"UNCG","CIT","UNCG","CIT",1,21,46.2,39.3,29.4,31,68.4,33.3,44,34,10,7,34,27,18,11,11,3,4,0,10,18,16,16,0,0,0,0,FALSE,FALSE,"5,014"
"Samford SAM","Wofford WOF","WOF 107, SAM 106 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401088807",20190124,"WOF","SAM","WOF","SAM",1,59,55.4,66.7,47.2,73.3,80,95,26,22,12,4,14,18,22,21,8,5,3,3,12,17,20,12,0,0,0,0,FALSE,FALSE,"2,010"
"Chattanooga UTC","Furman FUR","FUR 73, UTC 58",FALSE,"/mens-college-basketball/game/_/gameId/401088781",20190124,"FUR","UTC","FUR","UTC",1,65,53.7,40,44,23.8,80,90,30,30,8,12,22,18,17,10,12,4,3,3,11,14,11,11,0,0,0,0,FALSE,FALSE,"1,630"
"Long Island University LIU","Mount St. Mary's MSM","MSM 74, LIU 72",FALSE,"/mens-college-basketball/game/_/gameId/401088460",20190124,"MSM","LIU","MSM","LIU",1,NA,40.7,47.5,34.5,40,84.2,66.7,30,39,9,12,21,27,10,13,5,3,5,2,8,13,13,16,0,0,0,0,FALSE,FALSE,""
"High Point HP","Longwood LONG","LONG 55, HP 51",FALSE,"/mens-college-basketball/game/_/gameId/401088309",20190124,"LONG","HP","LONG","HP",1,78,33.3,29,22.6,18.2,63.2,57.9,43,46,9,15,34,31,8,6,2,6,4,2,10,9,19,17,0,0,0,0,FALSE,FALSE,"1,481"
"South Carolina Upstate SCUP","Hampton HAMP","HAMP 88, SCUP 70",FALSE,"/mens-college-basketball/game/_/gameId/401088308",20190124,"HAMP","SCUP","HAMP","SCUP",1,43,44.3,45.2,31.3,25,80.8,57.1,40,35,14,8,26,27,17,17,12,2,5,1,12,18,12,18,1,0,0,0,FALSE,FALSE,"3,123"
"Gardner-Webb GWEB","Winthrop WIN","WIN 97, GWEB 88",FALSE,"/mens-college-basketball/game/_/gameId/401088307",20190124,"WIN","GWEB","WIN","GWEB",1,47,50,50.8,41.7,38.5,71.4,60.9,41,30,10,5,31,25,14,14,4,8,2,0,12,10,18,24,0,0,0,0,FALSE,FALSE,"2,864"
"Charleston Southern CHSO","Radford RAD","RAD 86, CHSO 78",FALSE,"/mens-college-basketball/game/_/gameId/401088306",20190124,"RAD","CHSO","RAD","CHSO",1,66,51.7,57.7,39.1,39.1,88.2,69.2,30,23,14,7,16,16,18,12,6,3,1,4,9,12,11,16,0,0,0,0,FALSE,FALSE,"2,107"
"Presbyterian PRE","Campbell CAMP","CAMP 77, PRE 73",FALSE,"/mens-college-basketball/game/_/gameId/401088305",20190124,"CAMP","PRE","CAMP","PRE",1,58,51.7,45.3,37.5,44.4,72.7,76.5,30,30,6,6,24,24,17,17,4,2,2,0,4,8,13,11,0,0,0,0,FALSE,FALSE,"1,783"
"UT Arlington UTA","Georgia Southern GASO","UTA 72, GASO 67",FALSE,"/mens-college-basketball/game/_/gameId/401087947",20190124,"GASO","UTA","UTA","GASO",0,60,44.6,41.7,23.8,39.1,44.4,65,38,38,11,11,27,27,9,15,6,7,5,3,12,10,17,17,0,0,0,0,FALSE,FALSE,"2,357"
"Texas State TXST","Georgia State GAST","TXST 81, GAST 68",FALSE,"/mens-college-basketball/game/_/gameId/401087912",20190124,"GAST","TXST","TXST","GAST",0,51,47.3,47.8,36.7,44.8,55.6,66.7,29,37,5,13,24,24,11,18,2,4,8,2,10,8,10,12,1,1,0,0,FALSE,FALSE,"1,984"
"St. Francis (BKN) SFBK","Fairleigh Dickinson FDU","FDU 60, SFBK 58",FALSE,"/mens-college-basketball/game/_/gameId/401087797",20190124,"FDU","SFBK","FDU","SFBK",1,32,51,38.1,30.8,15.4,66.7,75,31,35,5,14,26,21,10,12,6,2,4,0,13,11,15,13,0,0,0,0,FALSE,FALSE,"592"
"Sacred Heart SHU","Robert Morris RMU","RMU 72, SHU 64",FALSE,"/mens-college-basketball/game/_/gameId/401087505",20190124,"RMU","SHU","RMU","SHU",1,NA,48,36.5,38.1,21.4,84.2,79.3,33,30,7,9,26,21,14,7,9,9,3,2,21,15,20,18,0,0,0,0,FALSE,FALSE,"1,016"
"Central Connecticut CCSU","Bryant BRY","BRY 63, CCSU 60",FALSE,"/mens-college-basketball/game/_/gameId/401087484",20190124,"BRY","CCSU","BRY","CCSU",1,33,41.5,40.3,36,26.3,76.9,83.3,32,38,5,11,27,27,10,8,5,1,4,5,9,10,12,14,1,1,0,0,FALSE,FALSE,"891"
"Kennesaw State KENN","North Alabama UNA","UNA 76, KENN 71",FALSE,"/mens-college-basketball/game/_/gameId/401086778",20190124,"UNA","KENN","UNA","KENN",1,23,40,35.4,38.9,14.3,72.4,81.5,34,51,8,18,26,33,16,11,8,1,6,3,7,11,17,19,0,0,0,0,FALSE,FALSE,"811"
"NJIT NJIT","Stetson STET","NJIT 82, STET 59",FALSE,"/mens-college-basketball/game/_/gameId/401086758",20190124,"STET","NJIT","NJIT","STET",0,13,38.6,60,11.8,54.5,59.1,62.5,28,36,9,4,19,32,10,22,11,6,0,3,13,16,15,18,0,0,0,0,FALSE,FALSE,"515"
"Jacksonville JAX","North Florida UNF","JAX 86, UNF 81",FALSE,"/mens-college-basketball/game/_/gameId/401086694",20190124,"UNF","JAX","JAX","UNF",0,46,53,51.7,30,41.7,25,80.8,30,35,7,8,23,27,17,13,8,6,3,6,13,13,21,12,0,0,0,0,FALSE,FALSE,"2,658"
"Utah Valley UVU","Kansas City KC","UVU 75, KC 67",FALSE,"/mens-college-basketball/game/_/gameId/401086180",20190124,"KC","UVU","UVU","KC",0,72,51,51.9,47.4,22.2,60,65.4,24,31,1,8,23,23,8,14,5,8,1,3,15,15,25,10,0,1,0,0,FALSE,FALSE,"1,076"
"Siena SIE","Fairfield FAIR","SIE 57, FAIR 48",FALSE,"/mens-college-basketball/game/_/gameId/401086046",20190124,"FAIR","SIE","SIE","FAIR",0,10,35.7,42.6,17.4,29.4,57.1,63.2,35,32,11,6,24,26,8,9,11,8,3,4,18,15,17,13,0,0,0,0,FALSE,FALSE,"1,011"
"Monmouth MONM","Canisius CAN","CAN 80, MONM 66",FALSE,"/mens-college-basketball/game/_/gameId/401085916",20190124,"CAN","MONM","CAN","MONM",1,56,59.2,37.5,52.4,22.2,47.8,80,34,31,6,10,28,21,21,8,3,10,4,3,17,13,21,22,0,0,0,0,FALSE,FALSE,"1,221"
"Memphis MEM","Temple TEM","TEM 85, MEM 76",FALSE,"/mens-college-basketball/game/_/gameId/401084778",20190124,"TEM","MEM","TEM","MEM",1,53,44.6,39.7,37,4.3,73.5,70,34,46,5,16,29,30,17,12,11,9,2,2,14,17,24,21,0,0,0,0,FALSE,FALSE,"5,364"
"Tulsa TLSA","Cincinnati CIN","CIN 88, TLSA 64",FALSE,"/mens-college-basketball/game/_/gameId/401084777",20190124,"CIN","TLSA","CIN","TLSA",1,87,49.2,44.4,48.3,34.8,50,42.1,44,26,14,6,30,20,20,15,4,4,3,2,9,10,15,15,0,0,0,0,FALSE,FALSE,"10,484"
"Northeastern NE","Towson TOW","TOW 75, NE 72",FALSE,"/mens-college-basketball/game/_/gameId/401084063",20190124,"TOW","NE","TOW","NE",1,20,50,41.8,20,40.6,71.4,76.5,40,22,17,11,23,11,8,13,8,4,5,5,14,14,17,19,0,0,0,0,FALSE,FALSE,"1,023"
"William & Mary W&M","UNC Wilmington UNCW","UNCW 93, W&M 88",FALSE,"/mens-college-basketball/game/_/gameId/401084035",20190124,"UNCW","W&M","UNCW","W&M",1,75,50.8,51.7,41.7,37.8,80,80,33,27,11,6,22,21,16,19,8,1,0,2,8,12,13,25,0,1,0,0,FALSE,FALSE,"3,889"
"Elon ELON","Charleston COFC","COFC 72, ELON 53",FALSE,"/mens-college-basketball/game/_/gameId/401083898",20190124,"COFC","ELON","COFC","ELON",1,73,48.1,39.6,31.8,37.5,76.5,50,34,28,8,5,26,23,12,14,9,4,1,1,12,17,14,17,0,0,0,0,FALSE,FALSE,"3,714"
"Hofstra HOF","James Madison JMU","HOF 85, JMU 68",FALSE,"/mens-college-basketball/game/_/gameId/401083872",20190124,"JMU","HOF","HOF","JMU",0,33,43.1,51.9,35,45,73.3,69,35,27,13,6,22,21,12,17,1,8,3,4,15,7,23,17,1,0,0,0,FALSE,FALSE,"2,109"
"Jacksonville State JVST","Eastern Kentucky EKU","EKU 88, JVST 70",FALSE,"/mens-college-basketball/game/_/gameId/401090117",20190124,"EKU","JVST","EKU","JVST",1,64,49.2,40,40.9,16.7,68.2,76.9,41,40,10,14,31,26,13,10,11,11,3,3,16,20,18,19,0,0,0,0,FALSE,FALSE,"1,280"
"Omaha OMA","Purdue Fort Wayne PFW","OMA 85, PFW 79 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401089048",20190124,"PFW","OMA","OMA","PFW",0,63,42,46.5,30.6,29.6,76.9,64.7,37,43,8,11,29,32,17,7,3,8,6,1,13,11,18,14,0,0,0,0,FALSE,FALSE,"1,125"
"VMI VMI","Mercer MER","MER 88, VMI 68",FALSE,"/mens-college-basketball/game/_/gameId/401088825",20190124,"MER","VMI","MER","VMI",1,74,56.1,41.4,52.6,33.3,73.7,55.6,32,34,7,13,25,21,19,14,8,6,4,2,10,14,14,18,0,0,0,0,FALSE,FALSE,"2,376"
"Coastal Carolina CCU","Little Rock UALR","CCU 72, UALR 71",FALSE,"/mens-college-basketball/game/_/gameId/401087864",20190124,"UALR","CCU","CCU","UALR",0,26,45.5,42.9,27.8,40.7,76.2,68.4,31,38,11,15,20,23,11,12,3,3,4,2,16,18,17,23,0,0,0,0,FALSE,FALSE,"1,459"
"Florida Gulf Coast FGCU","Lipscomb LIP","LIP 89, FGCU 81",FALSE,"/mens-college-basketball/game/_/gameId/401086666",20190124,"LIP","FGCU","LIP","FGCU",1,39,44.6,47.5,44.8,44.4,78.3,65,39,28,12,5,27,23,23,19,5,6,0,7,18,18,20,24,0,0,0,0,FALSE,FALSE,"1,953"
