"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Northern Illinois NIU","Toledo TOL","TOL 82, NIU 77",FALSE,"/mens-college-basketball/game/_/gameId/400990252",20180206,"TOL","NIU","TOL","NIU",1,55,44.2,50,40.7,23.5,80.6,71.4,32,37,5,8,27,29,16,11,2,4,3,1,7,6,13,26,0,1,0,0,FALSE,FALSE,"3,861"
"Buffalo BUFF","Central Michigan CMU","BUFF 88, CMU 82",FALSE,"/mens-college-basketball/game/_/gameId/400990251",20180206,"CMU","BUFF","BUFF","CMU",0,37,43.9,50,23.5,36.7,94.1,86.7,38,33,13,9,25,24,13,17,6,6,4,5,15,14,18,19,0,0,0,0,FALSE,FALSE,"1,979"
"Bowling Green BGSU","Ball State BALL","BALL 59, BGSU 56",FALSE,"/mens-college-basketball/game/_/gameId/400990250",20180206,"BALL","BGSU","BALL","BGSU",1,28,41.5,35.9,30,28,50,60,37,40,7,12,30,28,13,12,7,6,3,2,14,15,12,19,0,0,0,0,FALSE,FALSE,"3,245"
"Akron AKR","Ohio OHIO","OHIO 99, AKR 75",FALSE,"/mens-college-basketball/game/_/gameId/400990249",20180206,"OHIO","AKR","OHIO","AKR",1,47,54.2,41.5,59.3,23.1,82.6,75,38,34,7,11,31,23,19,5,7,6,7,2,15,15,20,20,0,0,0,0,FALSE,FALSE,"6,151"
"Saint Joseph's JOES","Davidson DAV","DAV 91, JOES 62",FALSE,"/mens-college-basketball/game/_/gameId/400989792",20180206,"DAV","JOES","DAV","JOES",1,73,54.8,42.3,51.3,38.5,100,57.1,33,28,5,5,28,23,27,14,7,5,5,1,11,14,14,9,0,0,0,0,FALSE,FALSE,"3,134"
"Missouri State MOST","Indiana State INST","MOST 81, INST 62",FALSE,"/mens-college-basketball/game/_/gameId/400989729",20180206,"INST","MOST","MOST","INST",0,40,30.2,48.5,35.7,34.4,82.4,75,39,42,12,8,27,34,11,16,5,6,1,12,13,10,13,16,0,0,0,0,FALSE,FALSE,"4,040"
"Alabama ALA","Mississippi State MSST","MSST 67, ALA 63",FALSE,"/mens-college-basketball/game/_/gameId/400987363",20180206,"MSST","ALA","MSST","ALA",1,68,46.2,36.7,10.5,13.6,60.7,80,36,29,10,9,26,20,10,4,4,4,7,5,10,13,22,23,0,1,0,0,FALSE,FALSE,"7,095"
"South Carolina SC","Arkansas ARK","ARK 81, SC 65",FALSE,"/mens-college-basketball/game/_/gameId/400987361",20180206,"ARK","SC","ARK","SC",1,77,47.2,41.2,40,33.3,79.3,85,29,33,7,10,22,23,11,17,8,5,7,2,13,18,17,23,0,0,0,0,FALSE,FALSE,"14,956"
"Baylor BAY","Oklahoma State OKST","BAY 67, OKST 56",FALSE,"/mens-college-basketball/game/_/gameId/400989143",20180206,"OKST","BAY","BAY","OKST",0,44,37.3,54.2,23.8,42.9,46.7,100,30,33,15,7,15,26,10,13,7,4,1,1,13,19,12,17,0,0,0,0,FALSE,FALSE,"6,017"
"Boston College BC","Notre Dame ND","ND 96, BC 85",FALSE,"/mens-college-basketball/game/_/gameId/400986245",20180206,"ND","BC","ND","BC",1,98,52.5,49.2,55.2,40,78.3,100,30,32,7,8,23,24,21,14,1,3,2,2,5,8,13,19,0,0,0,0,FALSE,FALSE,"8,953"
"Georgetown GTWN","Providence PROV","PROV 73, GTWN 69",FALSE,"/mens-college-basketball/game/_/gameId/400988601",20180206,"PROV","GTWN","PROV","GTWN",1,90,40,42.9,29.4,35.3,72.7,62.5,37,39,11,12,26,27,15,12,9,3,4,3,9,16,20,23,0,0,0,0,FALSE,FALSE,"11,125"
"Missouri MIZ","Ole Miss MISS","MIZ 75, MISS 69",FALSE,"/mens-college-basketball/game/_/gameId/400987362",20180206,"MISS","MIZ","MIZ","MISS",0,65,40,45.3,29.4,43.5,80,85,34,39,10,7,24,32,19,16,8,1,3,7,4,11,19,15,0,0,0,0,FALSE,FALSE,"6,204"
"Nebraska NEB","Minnesota MINN","NEB 91, MINN 85",FALSE,"/mens-college-basketball/game/_/gameId/400986553",20180206,"MINN","NEB","NEB","MINN",0,77,49.3,50.8,52.6,47.8,60,81.8,32,38,10,11,22,27,23,19,5,2,4,5,6,8,17,17,1,0,0,0,FALSE,FALSE,"11,193"
"Boise State BSU","New Mexico UNM","BSU 73, UNM 71",FALSE,"/mens-college-basketball/game/_/gameId/400991719",20180206,"UNM","BSU","BSU","UNM",0,74,46.2,43.5,47.8,33.3,75,88.2,26,41,3,14,23,27,15,6,8,8,6,1,11,10,15,14,0,1,0,0,FALSE,FALSE,"11,357"
"Colorado State CSU","Air Force AFA","AFA 78, CSU 73",FALSE,"/mens-college-basketball/game/_/gameId/400991698",20180206,"AFA","CSU","AFA","CSU",1,44,45.6,47.6,46.2,28.6,70,87.5,35,33,10,9,25,24,18,11,4,5,2,4,9,9,12,17,0,1,0,0,FALSE,FALSE,"2,556"
"San Diego State SDSU","Fresno State FRES","FRES 79, SDSU 61",FALSE,"/mens-college-basketball/game/_/gameId/400991757",20180206,"FRES","SDSU","FRES","SDSU",1,39,52.5,44.6,35.7,33.3,85.7,53.8,28,32,10,14,18,18,16,7,7,4,3,2,10,16,18,17,0,0,0,0,FALSE,FALSE,"6,128"
"St. John's SJU","Villanova VILL","SJU 79, VILL 75",FALSE,"/mens-college-basketball/game/_/gameId/400988603",20180207,"VILL","SJU","SJU","VILL",0,54,41.8,49.1,24.2,40,91.7,79.2,34,35,11,7,23,28,11,13,3,4,3,3,8,10,19,17,0,0,0,0,FALSE,TRUE,"10,900"
"Virginia UVA","Florida State FSU","UVA 59, FSU 55",FALSE,"/mens-college-basketball/game/_/gameId/400986246",20180207,"FSU","UVA","UVA","FSU",0,93,40,40,30,41.2,68.4,80,31,27,7,8,24,19,11,8,0,4,2,1,11,6,15,18,0,0,0,0,TRUE,FALSE,"10,657"
"Ohio State OSU","Purdue PUR","OSU 64, PUR 63",FALSE,"/mens-college-basketball/game/_/gameId/400986554",20180207,"PUR","OSU","OSU","PUR",0,100,42.6,42.1,40,33.3,78.9,62.5,30,31,2,6,28,25,14,15,5,7,4,1,12,8,14,20,0,0,0,0,TRUE,TRUE,"14,804"
"Iowa State ISU","Texas Tech TTU","TTU 76, ISU 58",FALSE,"/mens-college-basketball/game/_/gameId/400989166",20180207,"TTU","ISU","TTU","ISU",1,88,49.2,38.6,18.2,28.6,84.2,58.8,32,38,8,15,24,23,15,8,7,5,5,3,9,15,16,24,0,0,0,0,FALSE,TRUE,"13,221"
"Texas A&M TA&M","Auburn AUB","TA&M 81, AUB 80",FALSE,"/mens-college-basketball/game/_/gameId/400987366",20180207,"AUB","TA&M","TA&M","AUB",0,84,52,54.1,33.3,50,87.5,66.7,22,33,5,11,17,22,14,19,7,7,4,3,14,16,13,20,1,1,0,0,FALSE,TRUE,"7,631"
"UNLV UNLV","Nevada NEV","UNLV 86, NEV 78",FALSE,"/mens-college-basketball/game/_/gameId/400991773",20180207,"NEV","UNLV","UNLV","NEV",0,98,38.2,50.8,28.6,33.3,85.7,78.9,32,45,11,13,21,32,14,13,7,4,2,3,9,15,20,21,1,1,0,0,FALSE,TRUE,"11,285"
"Wake Forest WAKE","Miami MIA","MIA 87, WAKE 81",FALSE,"/mens-college-basketball/game/_/gameId/400986247",20180207,"MIA","WAKE","MIA","WAKE",1,85,47.3,47.7,40.9,40.9,70.3,66.7,33,35,8,11,25,24,14,18,7,6,5,2,9,13,15,26,0,1,0,0,FALSE,TRUE,"6,774"
"LSU LSU","Florida FLA","FLA 73, LSU 64",FALSE,"/mens-college-basketball/game/_/gameId/400987364",20180207,"FLA","LSU","FLA","LSU",1,97,51.9,44.4,33.3,32.1,65,46.7,30,33,4,7,26,26,14,13,8,5,6,2,12,16,12,19,0,0,0,0,FALSE,FALSE,"9,833"
"Maryland MD","Penn State PSU","PSU 74, MD 70",FALSE,"/mens-college-basketball/game/_/gameId/400986555",20180207,"PSU","MD","PSU","MD",1,56,51.9,54.3,42.9,52.9,61.1,78.6,27,23,9,4,18,19,14,14,6,6,3,2,10,14,12,17,0,0,0,0,FALSE,FALSE,"8,435"
"Presbyterian PRE","Winthrop WIN","WIN 63, PRE 49",FALSE,"/mens-college-basketball/game/_/gameId/400992378",20180207,"WIN","PRE","WIN","PRE",1,11,46,36.8,35.7,21.1,77.8,33.3,32,34,5,11,27,23,14,5,7,11,8,2,17,15,14,14,0,0,0,0,FALSE,FALSE,"655"
"UNC Asheville UNCA","Longwood LONG","UNCA 78, LONG 73",FALSE,"/mens-college-basketball/game/_/gameId/400992365",20180207,"LONG","UNCA","UNCA","LONG",0,78,45.6,51.1,28.6,45,75,77.8,27,32,10,8,17,24,10,15,7,9,5,3,16,18,18,17,0,0,0,0,FALSE,FALSE,"1,473"
"High Point HP","Radford RAD","HP 61, RAD 60",FALSE,"/mens-college-basketball/game/_/gameId/400992337",20180207,"RAD","HP","HP","RAD",0,32,36.8,43.6,33.3,37.5,76.9,58.3,35,34,13,11,22,23,12,11,4,3,5,5,9,10,11,14,0,0,0,0,FALSE,FALSE,"1,033"
"Campbell CAMP","Gardner-Webb GWEB","CAMP 78, GWEB 70",FALSE,"/mens-college-basketball/game/_/gameId/400992283",20180207,"GWEB","CAMP","CAMP","GWEB",0,32,42.1,45.8,27.3,44.4,80,66.7,34,35,7,8,27,27,9,16,9,4,3,5,13,10,14,15,0,0,0,0,FALSE,FALSE,"1,125"
"Boston University BU","Colgate COLG","COLG 74, BU 60",FALSE,"/mens-college-basketball/game/_/gameId/400992006",20180207,"COLG","BU","COLG","BU",1,54,47.2,49,46.2,47.4,70.6,42.9,32,24,12,7,20,17,17,15,7,7,4,3,11,14,12,14,0,0,0,0,FALSE,FALSE,"959"
"Army ARMY","Lafayette LAF","LAF 81, ARMY 54",FALSE,"/mens-college-basketball/game/_/gameId/400991989",20180207,"LAF","ARMY","LAF","ARMY",1,36,51.9,35.5,50,21.4,93.8,80,39,26,6,6,33,20,18,9,9,6,6,4,15,13,9,16,0,0,0,0,FALSE,FALSE,"877"
"American University AMER","Loyola (MD) L-MD","L-MD 72, AMER 69",FALSE,"/mens-college-basketball/game/_/gameId/400991972",20180207,"L-MD","AMER","L-MD","AMER",1,24,54.3,46.2,37.5,35.3,65.5,71.4,34,23,11,9,23,14,10,9,3,5,5,3,14,9,20,17,0,0,0,0,FALSE,FALSE,"514"
"Saint Louis SLU","St. Bonaventure SBU","SBU 79, SLU 56",FALSE,"/mens-college-basketball/game/_/gameId/400989944",20180207,"SBU","SLU","SBU","SLU",1,63,46.6,37,50,22.2,82.4,52.2,29,45,5,16,24,29,14,12,10,0,3,3,4,16,19,19,0,0,0,0,FALSE,FALSE,"3,448"
"La Salle LAS","George Washington GW","GW 80, LAS 69",FALSE,"/mens-college-basketball/game/_/gameId/400989912",20180207,"GW","LAS","GW","LAS",1,46,44.1,38.7,40,34.6,87.5,75,42,37,15,12,27,25,13,17,9,7,4,3,14,17,15,16,0,0,0,0,FALSE,FALSE,"2,017"
"George Mason GMU","Fordham FOR","FOR 67, GMU 66",FALSE,"/mens-college-basketball/game/_/gameId/400989873",20180207,"FOR","GMU","FOR","GMU",1,36,39.3,39.7,35.1,40,46.2,75,34,47,8,13,26,34,16,16,15,8,7,1,11,21,10,12,0,0,0,0,FALSE,FALSE,"1,152"
"Duquesne DUQ","Dayton DAY","DAY 88, DUQ 73",FALSE,"/mens-college-basketball/game/_/gameId/400989828",20180207,"DAY","DUQ","DAY","DUQ",1,99,64.6,48.3,57.1,41.7,81.8,77.8,28,23,5,8,23,15,25,10,4,3,0,3,13,13,15,20,1,0,0,0,FALSE,FALSE,"13,245"
"Samford SAM","Wofford WOF","WOF 92, SAM 79",FALSE,"/mens-college-basketball/game/_/gameId/400988796",20180207,"WOF","SAM","WOF","SAM",1,44,57.4,45.8,48.3,39.3,69.6,93.3,36,25,9,6,27,19,22,18,4,9,2,1,12,9,16,20,0,0,0,0,FALSE,FALSE,"1,489"
"UNC Greensboro UNCG","Furman FUR","UNCG 80, FUR 67",FALSE,"/mens-college-basketball/game/_/gameId/400988795",20180207,"FUR","UNCG","UNCG","FUR",0,62,50,53.6,33.3,40,60,85.7,17,38,2,12,15,26,14,14,7,4,1,1,10,16,15,16,0,0,0,0,FALSE,FALSE,"1,560"
"Marquette MARQ","Seton Hall HALL","MARQ 88, HALL 85",FALSE,"/mens-college-basketball/game/_/gameId/400988602",20180207,"HALL","MARQ","MARQ","HALL",0,44,42.9,48.3,47.8,63.2,60.6,87,32,42,9,10,23,32,15,14,8,0,2,0,4,12,20,22,0,0,0,0,FALSE,FALSE,"8,210"
"East Carolina ECU","Temple TEM","TEM 90, ECU 73",FALSE,"/mens-college-basketball/game/_/gameId/400988103",20180207,"TEM","ECU","TEM","ECU",1,52,45.6,44.8,30.8,25.8,76.9,62.5,40,40,12,11,28,29,17,11,5,3,5,2,5,10,12,20,0,1,0,0,FALSE,FALSE,"5,282"
"South Florida USF","UConn CONN","CONN 68, USF 65",FALSE,"/mens-college-basketball/game/_/gameId/400988102",20180207,"CONN","USF","CONN","USF",1,65,54.3,37.7,25,20.8,63.6,93.3,27,36,5,15,22,21,10,11,4,4,5,1,11,11,17,16,0,0,0,0,FALSE,FALSE,"6,636"
"Navy NAVY","Holy Cross HC","NAVY 69, HC 34",FALSE,"/mens-college-basketball/game/_/gameId/400992040",20180207,"HC","NAVY","NAVY","HC",0,32,27.9,46,12,39.1,58.3,77.8,23,39,3,9,20,30,7,15,4,8,5,2,13,9,15,9,0,0,0,0,FALSE,FALSE,"1,136"
"Liberty LIB","Charleston Southern CHSO","CHSO 87, LIB 75",FALSE,"/mens-college-basketball/game/_/gameId/400992304",20180207,"CHSO","LIB","CHSO","LIB",1,82,60.9,53.3,61.9,52,81.8,73.7,24,19,3,2,21,17,13,18,7,8,2,1,14,17,17,17,0,0,0,0,FALSE,FALSE,"725"
"Texas A&M-CC AMCC","Sam Houston SHSU","SHSU 66, AMCC 64",FALSE,"/mens-college-basketball/game/_/gameId/400989065",20180207,"SHSU","AMCC","SHSU","AMCC",1,18,40.7,46.9,50,44.4,62.5,66.7,38,29,14,6,24,23,18,10,6,4,0,3,13,13,18,19,0,0,0,0,FALSE,FALSE,"1,123"
"Lamar LAM","Northwestern State NWST","LAM 79, NWST 75",FALSE,"/mens-college-basketball/game/_/gameId/400989064",20180207,"NWST","LAM","LAM","NWST",0,24,50,43.5,37.5,33.3,70.6,68,35,35,9,14,26,21,9,12,4,11,6,4,18,14,24,28,0,0,0,0,FALSE,FALSE,"820"
"Valparaiso VALP","Evansville EVAN","EVAN 63, VALP 59",FALSE,"/mens-college-basketball/game/_/gameId/400989732",20180207,"EVAN","VALP","EVAN","VALP",1,34,46.8,44.2,50,30.8,69.6,100,32,26,8,5,24,21,12,9,7,7,1,5,16,18,11,22,0,0,0,0,FALSE,FALSE,"3,425"
"Bradley BRAD","Northern Iowa UNI","UNI 74, BRAD 65",FALSE,"/mens-college-basketball/game/_/gameId/400989731",20180207,"UNI","BRAD","UNI","BRAD",1,57,43.5,42.2,38.1,15.4,72.2,86.2,33,26,9,3,24,23,10,4,6,5,2,5,11,9,24,24,0,0,0,0,FALSE,FALSE,"3,794"
"Drake DRKE","Loyola Chicago LUC","LUC 72, DRKE 57",FALSE,"/mens-college-basketball/game/_/gameId/400989730",20180207,"LUC","DRKE","LUC","DRKE",1,56,50,34.4,36.4,26.3,80,83.3,36,36,6,11,30,25,21,12,5,6,3,2,9,9,13,9,0,0,0,0,FALSE,FALSE,"2,802"
"Kansas State KSU","Texas TEX","KSU 67, TEX 64",FALSE,"/mens-college-basketball/game/_/gameId/400989207",20180207,"TEX","KSU","KSU","TEX",0,56,41.4,53.7,27.6,35.3,66.7,60,36,26,16,6,20,20,11,15,7,10,2,4,16,12,13,16,0,0,0,0,FALSE,FALSE,"9,211"
"SE Louisiana SELA","Incarnate Word UIW","SELA 86, UIW 68",FALSE,"/mens-college-basketball/game/_/gameId/400989068",20180207,"UIW","SELA","SELA","UIW",0,30,36.7,50,42.9,44.8,78.9,64.3,39,36,14,10,25,26,8,18,3,4,5,3,11,6,15,18,0,0,0,0,FALSE,FALSE,"601"
"Central Arkansas CARK","Houston Baptist HBU","CARK 100, HBU 80",FALSE,"/mens-college-basketball/game/_/gameId/400989067",20180207,"HBU","CARK","CARK","HBU",0,53,38.7,56.3,26.9,42.1,52.4,87,32,44,12,7,20,37,10,21,8,4,3,13,7,16,17,17,0,0,0,0,FALSE,FALSE,"532"
"Nicholls NICH","Abilene Christian ACU","NICH 69, ACU 65",FALSE,"/mens-college-basketball/game/_/gameId/400989066",20180207,"ACU","NICH","NICH","ACU",0,26,41.7,43.3,14.3,33.3,75,53.3,36,40,15,17,21,23,7,13,8,8,2,1,13,15,15,18,0,0,0,0,FALSE,FALSE,"1,207"
"Georgia UGA","Vanderbilt VAN","VAN 81, UGA 66",FALSE,"/mens-college-basketball/game/_/gameId/400987365",20180207,"VAN","UGA","VAN","UGA",1,61,55.1,43.3,45.8,22.2,100,63.2,29,28,6,14,23,14,10,11,6,7,2,2,15,10,19,16,0,0,0,0,FALSE,FALSE,"8,761"
"Utah State USU","Wyoming WYO","WYO 83, USU 65",FALSE,"/mens-college-basketball/game/_/gameId/400991823",20180207,"WYO","USU","WYO","USU",1,40,50,40.4,32,38.1,77.3,83.3,34,30,6,3,28,27,15,11,9,2,3,0,9,14,20,20,0,0,0,0,FALSE,FALSE,"4,672"
"VCU VCU","Richmond RICH","RICH 77, VCU 76",FALSE,"/mens-college-basketball/game/_/gameId/400989928",20180207,"RICH","VCU","RICH","VCU",1,100,47.5,51.7,21.4,28.6,78.3,55.6,33,34,9,8,24,26,9,17,12,7,1,5,13,17,17,19,1,1,0,0,FALSE,FALSE,"7,201"
"Creighton CREI","DePaul DEP","CREI 76, DEP 75",FALSE,"/mens-college-basketball/game/_/gameId/400988604",20180207,"DEP","CREI","CREI","DEP",0,48,46.7,48.4,36.8,41.4,63.2,57.1,38,33,12,9,26,24,16,16,5,7,4,5,13,14,13,19,0,0,0,0,FALSE,FALSE,"5,010"
"NC State NCST","Virginia Tech VT","VT 85, NCST 75",FALSE,"/mens-college-basketball/game/_/gameId/400986248",20180207,"VT","NCST","VT","NCST",1,100,63.5,43.5,30,32.3,55.2,68.8,27,34,4,12,23,22,12,17,6,4,0,4,11,15,16,24,0,1,0,0,FALSE,FALSE,"9,275"
"CSU Northridge CSUN","UC Irvine UCI","UCI 77, CSUN 56",FALSE,"/mens-college-basketball/game/_/gameId/400992476",20180207,"UCI","CSUN","UCI","CSUN",1,24,50.8,34.5,33.3,29.4,81.8,76.5,41,29,15,12,26,17,10,9,5,4,7,3,12,12,14,13,0,0,0,0,FALSE,FALSE,"1,198"
"California CAL","Colorado COLO","COLO 68, CAL 64",FALSE,"/mens-college-basketball/game/_/gameId/400988352",20180207,"COLO","CAL","COLO","CAL",1,58,50,36.7,31.3,31.3,65.5,68.2,32,36,10,18,22,18,12,3,5,10,5,1,19,13,19,24,0,1,0,0,FALSE,FALSE,"6,385"
"UC Riverside UCR","Hawai'i HAW","UCR 64, HAW 60",FALSE,"/mens-college-basketball/game/_/gameId/400992491",20180207,"HAW","UCR","UCR","HAW",0,51,33.3,42.9,26.3,40,86.4,75,40,26,15,5,25,21,11,10,4,8,1,6,17,12,17,18,1,1,0,0,FALSE,FALSE,"5,206"
"Duke DUKE","North Carolina UNC","UNC 82, DUKE 78",FALSE,"/mens-college-basketball/game/_/gameId/400986251",20180208,"UNC","DUKE","UNC","DUKE",1,100,39,48.4,33.3,36,84.6,75,44,38,20,11,24,27,15,19,7,1,5,5,2,8,13,17,0,0,0,0,TRUE,TRUE,"21,750"
"Saint Mary's SMC","Loyola Marymount LMU","SMC 83, LMU 62",FALSE,"/mens-college-basketball/game/_/gameId/400986922",20180208,"LMU","SMC","SMC","LMU",0,30,43.6,64,28.6,42.9,58.8,68.4,25,30,9,5,16,25,14,20,4,7,4,0,9,7,15,17,1,0,0,0,TRUE,FALSE,"1,258"
"Gonzaga GONZ","Pacific PAC","GONZ 71, PAC 61",FALSE,"/mens-college-basketball/game/_/gameId/400986898",20180208,"PAC","GONZ","GONZ","PAC",0,56,35.7,39.7,41.7,18.2,66.7,84,31,46,8,14,23,32,6,10,5,6,2,3,13,16,19,20,0,0,0,0,TRUE,FALSE,"3,453"
"UCLA UCLA","Arizona ARIZ","UCLA 82, ARIZ 74",FALSE,"/mens-college-basketball/game/_/gameId/400988355",20180208,"ARIZ","UCLA","UCLA","ARIZ",0,100,43.9,51.6,36.4,45.8,80,77.8,35,34,11,7,24,27,14,15,2,6,2,3,10,10,12,14,0,0,0,0,FALSE,TRUE,"14,644"
"Pittsburgh PITT","Clemson CLEM","CLEM 72, PITT 48",FALSE,"/mens-college-basketball/game/_/gameId/400986249",20180208,"CLEM","PITT","CLEM","PITT",1,84,45.8,39.1,44.4,33.3,66.7,46.7,35,28,10,5,25,23,17,7,5,5,5,3,8,15,10,11,0,0,0,0,FALSE,TRUE,"7,573"
"Bryant BRY","Wagner WAG","WAG 96, BRY 76",FALSE,"/mens-college-basketball/game/_/gameId/400990840",20180208,"WAG","BRY","WAG","BRY",1,95,50,52,43.2,42.9,73.7,55.6,37,30,14,9,23,21,21,15,7,5,2,1,10,17,19,18,0,0,0,0,FALSE,FALSE,"1,997"
"Cleveland State CLEV","IUPUI IUPU","IUPU 78, CLEV 73",FALSE,"/mens-college-basketball/game/_/gameId/400992097",20180208,"IUPU","CLEV","IUPU","CLEV",1,13,59.1,48.1,33.3,38.1,65.7,76.5,29,22,6,7,23,15,10,7,6,4,3,0,16,15,19,25,1,1,0,0,FALSE,FALSE,"910"
"Stetson STET","South Carolina Upstate SCUP","SCUP 91, STET 79",FALSE,"/mens-college-basketball/game/_/gameId/400991949",20180208,"SCUP","STET","SCUP","STET",1,83,48.5,48.5,33.3,23.1,70.8,70,32,41,9,13,23,28,14,16,9,3,2,0,4,14,12,18,1,0,0,0,FALSE,FALSE,"694"
"North Florida UNF","Kennesaw State KENN","KENN 89, UNF 81",FALSE,"/mens-college-basketball/game/_/gameId/400991907",20180208,"KENN","UNF","KENN","UNF",1,28,39.5,49.2,54.5,26.9,76.7,82.4,45,34,19,6,26,28,16,20,8,4,2,4,9,14,16,20,0,0,0,0,FALSE,FALSE,"1,336"
"Florida Gulf Coast FGCU","NJIT NJIT","FGCU 75, NJIT 70",FALSE,"/mens-college-basketball/game/_/gameId/400991869",20180208,"NJIT","FGCU","FGCU","NJIT",0,19,44.6,55.6,37.5,57.1,57.9,85,24,29,9,6,15,23,15,13,11,6,0,3,12,18,15,17,0,0,0,0,FALSE,FALSE,"661"
"UMass Lowell UML","Stony Brook STBK","STBK 81, UML 68",FALSE,"/mens-college-basketball/game/_/gameId/400991567",20180208,"STBK","UML","STBK","UML",1,60,46,42.3,30,33.3,68,74.1,39,34,16,11,23,23,15,10,13,7,3,0,13,18,20,20,0,0,0,0,FALSE,FALSE,"2,388"
"Maine ME","New Hampshire UNH","UNH 71, ME 56",FALSE,"/mens-college-basketball/game/_/gameId/400991540",20180208,"UNH","ME","UNH","ME",1,21,35.9,37.5,23.8,30,74.1,70,47,32,16,3,31,29,11,7,4,4,1,6,8,13,19,22,0,0,0,0,FALSE,FALSE,"522"
"Hofstra HOF","Elon ELON","HOF 67, ELON 48",FALSE,"/mens-college-basketball/game/_/gameId/400991446",20180208,"ELON","HOF","HOF","ELON",0,97,35.8,44.1,20.8,26.3,71.4,62.5,32,40,6,11,26,29,15,4,3,7,1,2,13,9,15,14,0,0,0,0,FALSE,FALSE,"1,553"
"Towson TOW","Drexel DREX","TOW 94, DREX 92 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400991428",20180208,"DREX","TOW","TOW","DREX",0,33,47,50.6,27.6,43.8,75.9,81.8,34,42,16,20,18,22,13,15,6,6,5,4,10,14,17,21,0,1,0,0,FALSE,FALSE,"825"
"Northeastern NE","Delaware DEL","NE 70, DEL 67",FALSE,"/mens-college-basketball/game/_/gameId/400991408",20180208,"DEL","NE","NE","DEL",0,47,52.9,47.9,18.2,42.3,91.7,72.2,32,22,9,6,23,16,7,11,7,7,0,0,14,13,17,14,0,0,0,0,FALSE,FALSE,"2,368"
"Siena SIE","Canisius CAN","CAN 89, SIE 65",FALSE,"/mens-college-basketball/game/_/gameId/400991183",20180208,"CAN","SIE","CAN","SIE",1,69,48.4,36.8,32.1,11.8,72,75,42,35,17,14,25,21,16,8,6,3,2,4,11,16,25,23,1,0,0,0,FALSE,FALSE,"1,512"
"Quinnipiac QUIN","Niagara NIAG","NIAG 95, QUIN 76",FALSE,"/mens-college-basketball/game/_/gameId/400991182",20180208,"NIAG","QUIN","NIAG","QUIN",1,44,56.3,43.3,52.2,32,91.7,71.4,35,33,6,11,29,22,16,12,5,5,5,2,6,6,15,14,0,0,0,0,FALSE,FALSE,"1,061"
"Marist MRST","Saint Peter's SPU","SPU 70, MRST 66",FALSE,"/mens-college-basketball/game/_/gameId/400991181",20180208,"SPU","MRST","SPU","MRST",1,28,42.6,48.7,52.9,39.3,78.9,94.4,30,23,13,3,17,20,10,16,10,2,1,3,11,13,14,14,0,0,0,0,FALSE,FALSE,"908"
"Monmouth MONM","Iona IONA","MONM 72, IONA 50",FALSE,"/mens-college-basketball/game/_/gameId/400991180",20180208,"IONA","MONM","MONM","IONA",0,53,32.8,47.3,21.9,33.3,50,60.9,32,44,9,11,23,33,10,15,5,6,6,4,13,12,20,15,0,0,0,0,FALSE,FALSE,"1,371"
"Manhattan MAN","Rider RID","RID 77, MAN 73",FALSE,"/mens-college-basketball/game/_/gameId/400991179",20180208,"RID","MAN","RID","MAN",1,92,48.1,46.2,26.7,40.9,65.7,66.7,42,27,16,9,26,18,12,16,9,9,6,7,21,16,25,26,0,0,0,0,FALSE,FALSE,"1,514"
"Austin Peay APSU","Murray State MUR","MUR 84, APSU 63",FALSE,"/mens-college-basketball/game/_/gameId/400991016",20180208,"MUR","APSU","MUR","APSU",1,50,59.3,44.2,47.4,33.3,64.7,54.5,29,28,3,7,26,21,19,12,10,7,5,3,12,16,19,16,1,0,0,0,FALSE,FALSE,"4,339"
"Robert Morris RMU","St. Francis (BKN) SFBK","SFBK 77, RMU 65",FALSE,"/mens-college-basketball/game/_/gameId/400990844",20180208,"SFBK","RMU","SFBK","RMU",1,51,43.3,37.3,45.5,10.5,66.7,70.4,39,38,12,14,27,24,14,7,6,8,5,4,21,18,25,17,0,1,0,0,FALSE,FALSE,"617"
"St. Francis (PA) SFPA","Long Island University LIU","LIU 83, SFPA 67",FALSE,"/mens-college-basketball/game/_/gameId/400990843",20180208,"LIU","SFPA","LIU","SFPA",1,29,51.6,37.3,35.3,23.8,84.6,52.2,48,33,10,10,38,23,14,8,3,10,5,6,16,6,18,16,0,0,0,0,FALSE,FALSE,"723"
"Sacred Heart SHU","Fairleigh Dickinson FDU","FDU 77, SHU 67",FALSE,"/mens-college-basketball/game/_/gameId/400990842",20180208,"FDU","SHU","FDU","SHU",1,21,51.7,41,40.9,28.6,80,64.7,30,37,7,15,23,22,12,15,7,5,6,4,11,13,13,12,0,0,0,0,FALSE,FALSE,"392"
